,tp,cp,sp,cf
1998-04-13,0.4866225,0.35411525,0.13250726,0.7277001
1998-04-14,1.7718383,1.2947146,0.47712374,0.73071826
1998-04-15,4.734927,4.084385,0.65054226,0.8626078
1998-04-16,10.596364,8.299601,2.2967634,0.78324986
1998-04-17,5.878877,4.4381504,1.4407268,0.7549316
1998-04-18,5.1839504,4.362246,0.8217044,0.8414907
1998-04-19,3.962773,3.4802158,0.4825573,0.87822735
1998-04-20,4.308966,3.831411,0.47755527,0.8891717
1998-04-21,2.7782466,2.5544598,0.22378683,0.91945034
1998-04-22,0.31847724,0.27568322,0.04279402,0.86562926
1998-04-23,0.2732109,0.24238834,0.030822575,0.88718396
1998-04-24,0.36821562,0.31464347,0.053572148,0.85450876
1998-04-25,1.7386732,1.630574,0.10809922,0.9378266
1998-04-26,0.97318393,0.8824934,0.09069055,0.90681046
1998-04-27,1.1774747,1.1040648,0.073409915,0.9376548
1998-04-28,1.2734551,1.1970501,0.07640505,0.9400018
1998-04-29,0.8630059,0.797999,0.06500685,0.9246739
1998-04-30,1.2943218,1.2074119,0.08690989,0.9328529
1998-05-01,1.2349261,1.1294303,0.10549581,0.9145732
1998-05-02,1.4839672,1.3858712,0.09809601,0.9338961
1998-05-03,5.3758087,5.0218444,0.35396433,0.93415606
1998-05-04,5.124834,4.775157,0.3496771,0.9317681
1998-05-05,2.7916224,2.579189,0.21243334,0.9239033
1998-05-06,0.67446935,0.5679841,0.10648525,0.84211993
1998-05-07,0.47537476,0.38115087,0.09422389,0.8017903
1998-05-08,0.5031237,0.39109987,0.11202383,0.7773434
1998-05-09,0.728743,0.64285314,0.085889876,0.8821397
1998-05-10,0.7420447,0.6858705,0.05617416,0.92429817
1998-05-11,2.0784385,1.9365416,0.14189696,0.9317291
1998-05-12,3.076651,2.8487895,0.22786164,0.9259384
1998-05-13,2.4706216,2.282617,0.1880045,0.92390394
1998-05-14,2.3226347,2.099289,0.22334576,0.90383947
1998-05-15,7.5361032,6.920236,0.61586714,0.9182778
1998-05-16,9.510024,8.298708,1.2113161,0.87262744
1998-05-17,11.303746,9.794494,1.5092525,0.8664821
1998-05-18,8.941496,7.506942,1.4345541,0.8395622
1998-05-19,5.450157,4.6134324,0.83672476,0.846477
1998-05-20,4.8258524,3.862603,0.96324944,0.80039805
1998-05-21,2.8193111,2.4840364,0.3352747,0.8810792
1998-05-22,1.7846115,1.6044494,0.18016207,0.8990469
1998-05-23,4.3134737,3.35182,0.9616537,0.7770582
1998-05-24,14.387774,10.511834,3.8759403,0.73060876
1998-05-25,6.38141,4.2589674,2.1224427,0.66740227
1998-05-26,5.041459,4.1794686,0.86199045,0.82901967
1998-05-27,4.900076,3.8543897,1.0456862,0.78659797
1998-05-28,9.343656,7.8323736,1.511282,0.8382558
1998-05-29,12.510828,9.305411,3.2054167,0.7437886
1998-05-30,15.641657,8.811842,6.829815,0.56335735
1998-05-31,7.3697157,4.565895,2.8038206,0.6195483
1998-06-01,2.307841,1.6852185,0.6226226,0.73021424
1998-06-02,3.8521857,3.224453,0.62773275,0.8370451
1998-06-03,3.6910532,3.162142,0.5289111,0.85670453
1998-06-04,6.408825,4.8763347,1.5324903,0.76087815
1998-06-05,9.261981,7.4351387,1.8268423,0.802759
1998-06-06,11.992336,8.216836,3.7755003,0.6851739
1998-06-07,5.09176,4.376295,0.71546507,0.8594857
1998-06-08,3.1740205,2.7609804,0.41304016,0.86986846
1998-06-09,7.553708,6.7837167,0.7699914,0.89806443
1998-06-10,5.200354,4.6440496,0.55630445,0.89302564
1998-06-11,2.1550183,1.8886313,0.266387,0.8763876
1998-06-12,3.3755088,3.0674403,0.3080685,0.9087342
1998-06-13,4.6165338,4.1823545,0.4341793,0.90595126
1998-06-14,4.7699566,4.298525,0.47143173,0.90116644
1998-06-15,1.0449353,0.887878,0.15705734,0.8496966
1998-06-16,3.4662883,3.2112684,0.2550199,0.92642856
1998-06-17,5.004313,4.6041274,0.40018559,0.92003185
1998-06-18,3.3054929,2.9636254,0.34186745,0.8965759
1998-06-19,3.3369472,3.0559292,0.28101802,0.9157859
1998-06-20,3.903482,3.489844,0.41363788,0.8940336
1998-06-21,4.4206386,3.9875617,0.43307686,0.902033
1998-06-22,4.6990275,4.0680957,0.63093185,0.8657314
1998-06-23,3.5122106,2.9459128,0.56629777,0.8387632
1998-06-24,4.395225,3.4592674,0.9359577,0.78705126
1998-06-25,9.642743,7.0562696,2.5864735,0.73177
1998-06-26,10.595017,8.706623,1.8883944,0.8217658
1998-06-27,13.557826,8.596712,4.961114,0.6340775
1998-06-28,12.228832,8.250639,3.9781933,0.6746874
1998-06-29,11.9664135,7.1844926,4.781921,0.6003881
1998-06-30,13.359979,9.65478,3.7051983,0.72266436
1998-07-01,15.520047,11.738997,3.7810497,0.7563764
1998-07-02,15.142836,8.454254,6.6885815,0.5583006
1998-07-03,9.13778,4.9450884,4.192692,0.5411695
1998-07-04,9.054931,6.563578,2.4913526,0.72486234
1998-07-05,3.3888195,2.3735752,1.0152442,0.7004136
1998-07-06,5.4616647,4.68385,0.77781487,0.8575865
1998-07-07,4.415769,3.8647823,0.55098677,0.8752229
1998-07-08,5.851588,5.1885486,0.6630392,0.88669074
1998-07-09,3.8220356,3.2903311,0.5317044,0.8608845
1998-07-10,2.6974049,2.257061,0.44034386,0.8367528
1998-07-11,3.8073666,3.438156,0.36921072,0.9030273
1998-07-12,2.7390642,2.5525856,0.18647861,0.93191886
1998-07-13,4.220371,3.7700162,0.45035458,0.8932903
1998-07-14,3.4529004,2.909506,0.5433943,0.8426267
1998-07-15,1.2388289,1.1150092,0.12381971,0.900051
1998-07-16,1.2743421,1.1156663,0.15867579,0.87548417
1998-07-17,1.2175261,1.0932467,0.12427938,0.89792466
1998-07-18,1.7624216,1.6552286,0.10719299,0.9391786
1998-07-19,1.37139,1.2597414,0.11164856,0.9185873
1998-07-20,1.6153877,1.4773711,0.13801658,0.91456133
1998-07-21,2.2713246,2.0520265,0.21929812,0.90344924
1998-07-22,3.3197837,3.0116904,0.3080933,0.9071948
1998-07-23,2.2174182,1.9232095,0.29420865,0.8673193
1998-07-24,4.057797,3.487168,0.5706289,0.8593747
1998-07-25,4.056221,3.4274287,0.6287923,0.8449808
1998-07-26,5.2641883,4.8055725,0.45861578,0.91288006
1998-07-27,5.327211,4.9045205,0.4226904,0.9206545
1998-07-28,6.2596307,5.481009,0.7786217,0.8756122
1998-07-29,4.53239,3.6863227,0.8460674,0.8133286
1998-07-30,3.5664814,3.0671692,0.49931216,0.85999864
1998-07-31,5.069978,4.5437174,0.52626085,0.8962006
1998-08-01,6.753726,6.0110617,0.74266434,0.89003634
1998-08-02,5.9567485,5.267745,0.68900347,0.8843323
1998-08-03,6.2457266,5.61622,0.6295066,0.89921004
1998-08-04,8.088718,6.9487486,1.1399698,0.85906667
1998-08-05,5.1952844,4.3591104,0.836174,0.83905137
1998-08-06,7.8671875,6.58574,1.2814474,0.83711493
1998-08-07,10.481232,8.222189,2.2590427,0.7844678
1998-08-08,9.93399,7.74153,2.1924596,0.7792972
1998-08-09,8.3581085,6.7402434,1.6178651,0.80643165
1998-08-10,7.2119403,5.6457086,1.5662317,0.782828
1998-08-11,5.801742,4.2632327,1.5385094,0.7348194
1998-08-12,4.320617,3.8999052,0.420712,0.9026269
1998-08-13,4.3822603,4.03078,0.35148048,0.9197947
1998-08-14,3.1594245,2.8835135,0.2759111,0.91267043
1998-08-15,3.823547,3.56105,0.26249695,0.93134725
1998-08-16,5.1536355,4.767661,0.3859744,0.9251064
1998-08-17,6.3755364,5.440839,0.9346976,0.8533931
1998-08-18,9.764074,8.290357,1.4737177,0.84906733
1998-08-19,17.488262,12.632667,4.8555956,0.7223512
1998-08-20,12.574471,8.453986,4.1204853,0.67231345
1998-08-21,8.33315,6.281495,2.0516548,0.753796
1998-08-22,6.6410775,4.000538,2.6405396,0.6023929
1998-08-23,2.829186,2.021009,0.808177,0.71434295
1998-08-24,2.6655846,2.3578262,0.30775833,0.8845438
1998-08-25,2.1468918,2.0593574,0.08753443,0.9592274
1998-08-26,2.0216808,1.916781,0.10489988,0.94811255
1998-08-27,1.6177369,1.524282,0.09345496,0.94223106
1998-08-28,1.4545765,1.3483435,0.106233,0.92696637
1998-08-29,3.66015,3.2110486,0.44910145,0.8772997
1998-08-30,5.366741,4.4780846,0.8886566,0.8344141
1998-08-31,8.598456,7.510572,1.0878844,0.8734791
1998-09-01,7.1039886,5.6701455,1.4338431,0.79816365
1998-09-02,4.4936094,3.7358084,0.75780106,0.8313603
1998-09-03,2.1209867,1.9371268,0.18385994,0.913314
1998-09-04,5.971553,5.652929,0.31862402,0.946643
1998-09-05,11.725736,10.023145,1.702591,0.8547988
1998-09-06,9.505954,7.338856,2.1670976,0.7720273
1998-09-07,6.4142127,5.4934525,0.92076015,0.85645
1998-09-08,4.7267346,4.3188977,0.4078369,0.913717
1998-09-09,10.170721,8.392935,1.7777863,0.8252055
1998-09-10,9.810657,6.4925513,3.3181052,0.6617856
1998-09-11,8.404284,5.341523,3.0627604,0.63557154
1998-09-12,9.301683,6.531817,2.7698665,0.7022188
1998-09-13,16.018785,8.58391,7.4348755,0.53586525
1998-09-14,18.125872,6.518808,11.607063,0.35964108
1998-09-15,9.453901,7.1272044,2.3266969,0.7538903
1998-09-16,16.240927,10.623964,5.6169624,0.6541477
1998-09-17,15.194813,8.544696,6.650117,0.56234294
1998-09-18,17.46557,8.899973,8.565598,0.5095724
1998-09-19,18.104677,9.027793,9.076884,0.49864423
1998-09-20,17.223978,7.930649,9.293329,0.46044233
1998-09-21,9.44343,5.7942767,3.6491532,0.61357754
1998-09-22,6.9181113,5.1149697,1.8031416,0.73935926
1998-09-23,8.7612295,7.467132,1.2940974,0.8522927
1998-09-24,9.007674,7.3663054,1.6413689,0.81778103
1998-09-25,11.134777,7.3788877,3.7558894,0.66268843
1998-09-26,11.822476,7.6744895,4.147987,0.649144
1998-09-27,11.484127,7.217406,4.2667212,0.628468
1998-09-28,13.283489,8.4556055,4.8278837,0.63655
1998-09-29,13.562932,9.036063,4.526869,0.6662323
1998-09-30,15.402511,6.575439,8.827072,0.42690697
1998-10-01,6.9305863,2.161236,4.76935,0.3118403
1998-10-02,7.6727366,2.1758752,5.4968615,0.28358528
1998-10-03,12.230199,3.2825024,8.947697,0.26839322
1998-10-04,15.700594,4.027987,11.672607,0.25654998
1998-10-05,8.947028,4.6871834,4.259845,0.5238816
1998-10-06,10.045864,7.398957,2.6469073,0.7365177
1998-10-07,15.339727,10.519419,4.8203087,0.68576306
1998-10-08,11.719928,9.132558,2.58737,0.7792333
1998-10-09,8.981668,6.6709933,2.3106751,0.7427343
1998-10-10,7.005557,5.910493,1.0950642,0.84368634
1998-10-11,9.263495,7.9908986,1.2725968,0.8626224
1998-10-12,7.4880733,6.5720124,0.9160609,0.877664
1998-10-13,4.5483546,3.888459,0.65989566,0.8549155
1998-10-14,4.7774286,4.1682878,0.6091409,0.87249607
1998-10-15,2.5438678,2.2055063,0.3383615,0.8669894
1998-10-16,2.6737769,2.371092,0.30268478,0.88679504
1998-10-17,8.00959,6.912708,1.0968823,0.86305386
1998-10-18,6.7727222,5.2149296,1.5577927,0.76999015
1998-10-19,4.9937706,3.8413858,1.1523848,0.76923555
1998-10-20,9.05576,5.520396,3.5353642,0.60960054
1998-10-21,10.928659,6.5498285,4.378831,0.5993259
1998-10-22,8.719202,4.663332,4.05587,0.53483474
1998-10-23,2.6211312,1.7208476,0.9002836,0.6565286
1998-10-24,1.9334861,1.606676,0.32681012,0.8309736
1998-10-25,1.903103,1.356523,0.54657996,0.7127954
1998-10-26,0.86392635,0.6474386,0.21648777,0.7494141
1998-10-27,1.0041875,0.80375016,0.2004373,0.8003985
1998-10-28,1.319557,1.0201702,0.29938674,0.7731157
1998-10-29,3.2211075,2.639659,0.58144855,0.819488
1998-10-30,2.0862076,1.7616491,0.3245585,0.8444266
1998-10-31,2.5845585,2.1623209,0.42223763,0.83663064
1998-11-01,3.3533773,2.3202426,1.0331347,0.6919122
1998-11-02,5.232398,3.476308,1.7560899,0.66438144
1998-11-03,4.218806,2.3520331,1.8667727,0.55751157
1998-11-04,3.87825,2.8167646,1.0614853,0.72629786
1998-11-05,7.1619496,4.5956945,2.566255,0.641682
1998-11-06,7.0598,4.2296276,2.8301725,0.59911436
1998-11-07,5.266212,3.31965,1.946562,0.6303677
1998-11-08,3.5644214,1.8989902,1.6654313,0.5327625
1998-11-09,3.6184618,2.6793976,0.93906426,0.7404797
1998-11-10,1.2221875,1.030244,0.19194353,0.8429508
1998-11-11,1.1820573,0.42129156,0.7607657,0.35640538
1998-11-12,10.993793,2.25167,8.742123,0.20481284
1998-11-13,20.430687,5.9765744,14.454113,0.29252928
1998-11-14,17.676933,6.433595,11.243338,0.36395425
1998-11-15,5.163864,2.4032178,2.7606463,0.46539137
1998-11-16,2.3127682,1.7605556,0.5522126,0.76123303
1998-11-17,2.019598,1.4012038,0.61839426,0.6938033
1998-11-18,4.3333745,2.500352,1.8330226,0.57699883
1998-11-19,20.10746,6.224716,13.882744,0.3095725
1998-11-20,26.256453,6.680144,19.57631,0.25441912
1998-11-21,14.044701,4.3001537,9.744547,0.30617625
1998-11-22,4.9169264,1.467387,3.4495394,0.2984358
1998-11-23,6.284096,1.4841585,4.7999372,0.23617694
1998-11-24,3.5655234,0.9526496,2.6128738,0.26718366
1998-11-25,17.41462,4.064696,13.349924,0.2334071
1998-11-26,11.048213,3.6880684,7.3601446,0.33381584
1998-11-27,3.839481,1.4364401,2.403041,0.3741235
1998-11-28,2.951772,2.0510254,0.9007466,0.6948455
1998-11-29,2.3187277,1.9764874,0.34224033,0.8524017
1998-11-30,2.143279,1.9563677,0.18691134,0.91279185
1998-12-01,1.8475361,1.68643,0.16110611,0.9127995
1998-12-02,1.6982913,1.3374256,0.3608657,0.7875125
1998-12-03,4.1531243,2.3012898,1.8518345,0.5541105
1998-12-04,2.8508437,1.4884038,1.3624399,0.5220924
1998-12-05,2.93128,1.3082733,1.6230066,0.4463147
1998-12-06,2.5306773,0.9621433,1.568534,0.380192
1998-12-07,3.140698,1.2472086,1.8934894,0.39711192
1998-12-08,1.4827783,0.60149455,0.88128376,0.40565372
1998-12-09,9.159921,2.2595782,6.9003425,0.24668097
1998-12-10,12.078048,3.5508866,8.527161,0.29399508
1998-12-11,7.7379384,2.1442552,5.5936832,0.27710935
1998-12-12,2.1740527,0.47584727,1.6982055,0.21887568
1998-12-13,20.9746,6.878636,14.095964,0.32795075
1998-12-14,23.064615,4.5758004,18.488815,0.1983905
1998-12-15,7.6884813,1.2100598,6.4784217,0.15738606
1998-12-16,2.4628415,0.76158065,1.7012608,0.30922845
1998-12-17,1.1148459,0.44890192,0.665944,0.40265828
1998-12-18,1.1782452,0.42666927,0.75157595,0.36212265
1998-12-19,0.5906464,0.35375708,0.2368893,0.5989321
1998-12-20,0.89079624,0.45202336,0.4387729,0.5074374
1998-12-21,0.66176444,0.4209117,0.24085274,0.6360446
1998-12-22,0.9084901,0.7590289,0.14946121,0.83548397
1998-12-23,0.6542745,0.5386414,0.11563313,0.82326514
1998-12-24,0.8994336,0.57976556,0.31966805,0.6445896
1998-12-25,0.8114522,0.49861616,0.31283605,0.6144738
1998-12-26,0.58425444,0.31718728,0.26706716,0.5428924
1998-12-27,0.74018013,0.34723642,0.3929437,0.46912423
1998-12-28,1.2259138,0.5923181,0.63359565,0.48316458
1998-12-29,1.1396896,0.5633453,0.57634425,0.49429715
1998-12-30,1.2907515,0.587518,0.7032335,0.45517513
1998-12-31,1.6365457,0.7751029,0.86144274,0.4736213
1999-01-01,1.9021659,0.9741911,0.92797476,0.5121484
1999-01-02,1.1190478,0.4531061,0.66594166,0.40490326
1999-01-03,0.38709444,0.2261545,0.16093993,0.584236
1999-01-04,0.17068963,0.12063356,0.05005607,0.70674217
1999-01-05,0.1523041,0.10208278,0.050221317,0.6702563
1999-01-06,0.35056114,0.17361577,0.17694537,0.49525103
1999-01-07,0.3011661,0.12480472,0.17636137,0.41440496
1999-01-08,0.19458114,0.15036057,0.044220567,0.7727397
1999-01-09,2.1991036,0.54884386,1.6502597,0.24957618
1999-01-10,5.6711817,1.3137014,4.35748,0.23164509
1999-01-11,8.024495,2.1856616,5.838834,0.2723737
1999-01-12,6.593688,2.771262,3.822426,0.4202901
1999-01-13,2.8926995,1.0629238,1.8297757,0.36745048
1999-01-14,3.899145,1.4699384,2.4292064,0.37698993
1999-01-15,3.2340086,0.7601871,2.4738214,0.23506032
1999-01-16,1.8819423,0.41712976,1.4648125,0.22164854
1999-01-17,2.0581212,0.38472027,1.6734009,0.1869279
1999-01-18,0.84171396,0.25819895,0.58351505,0.30675378
1999-01-19,0.746946,0.2322544,0.5146916,0.3109387
1999-01-20,2.4708652,0.6164824,1.8543829,0.2495006
1999-01-21,2.2567887,0.67995125,1.5768375,0.3012915
1999-01-22,0.8188021,0.32223257,0.49656954,0.39354146
1999-01-23,0.26135838,0.12685578,0.1345026,0.485371
1999-01-24,0.42458075,0.2063054,0.21827535,0.4859038
1999-01-25,0.70888555,0.4105701,0.29831544,0.57917684
1999-01-26,0.40254396,0.2581738,0.14437017,0.6413555
